features__type,features__properties__SOURCE_GID,features__properties__SOURCE_NAME,features__properties__MOVEMENT_ID,features__properties__DISPLAY_NAME,features__geometry__type,features__geometry__coordinates__001,features__geometry__coordinates__002,path
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8269243,18.9427396,2546
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8269237,18.9427394,2547
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8269188,18.9427379,2548
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8269173,18.9427374,2549
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8269168,18.9427373,2550
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.826902,18.9427253,2551
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8268953,18.9426576,2552
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8268653,18.9426462,2553
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8266836,18.9425777,2554
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8266739,18.942574,2555
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8266521,18.9425658,2556
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8266126,18.942551,2557
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8266126,18.942551,2558
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8265652,18.9425332,2559
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.82646,18.9424936,2560
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8264007,18.9424704,2561
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8262596,18.9424172,2562
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8262456,18.9424118,2563
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8262455,18.9424118,2564
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8262105,18.9423981,2565
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8262105,18.9423981,2566
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8262066,18.9423965,2567
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8261985,18.9423934,2568
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8261666,18.9423809,2569
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8260507,18.9423357,2570
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8260149,18.9423217,2571
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8259897,18.9423122,2572
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8259897,18.9423122,2573
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.825981,18.9423089,2574
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8259788,18.9423081,2575
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8259706,18.942305,2576
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.825963,18.9423021,2577
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8259421,18.9422947,2578
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8259298,18.94229,2579
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8259298,18.94229,2580
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8259298,18.94229,2581
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8259101,18.9422823,2582
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8258173,18.942247,2583
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8258023,18.9422413,2584
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8258007,18.9422392,2585
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.825776,18.942206,2586
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8257759,18.9422058,2587
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8257758,18.9422057,2588
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8257717,18.9422002,2589
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8257627,18.9421881,2590
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8257415,18.9421436,2591
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8257259,18.9421109,2592
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8257181,18.9420947,2593
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8256966,18.942074,2594
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8256784,18.9420565,2595
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8256661,18.9420447,2596
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8256245,18.942005,2597
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8256166,18.9420028,2598
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.825599,18.941998,2599
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8252856,18.9419129,2600
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8251036,18.9418635,2601
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8251036,18.9418634,2602
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8244944,18.9416979,2603
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8239719,18.9415684,2604
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.823932,18.9415585,2605
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8239248,18.9415567,2606
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8238497,18.9415381,2607
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8236417,18.9414865,2608
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8236377,18.9414855,2609
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8235497,18.9414646,2610
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.823492,18.9416568,2611
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8234513,18.9418079,2612
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8234063,18.941958,2613
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.823356,18.9421338,2614
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8233028,18.9422958,2615
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8232446,18.9424698,2616
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8231856,18.9426373,2617
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8231236,18.942816,2618
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8230518,18.9430084,2619
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8230174,18.9430966,2620
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8229948,18.9431621,2621
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8229693,18.9432211,2622
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8229369,18.9432986,2623
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8228818,18.9434367,2624
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8228552,18.9435027,2625
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8228228,18.9435821,2626
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8227146,18.9437792,2627
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8226791,18.9438555,2628
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8226606,18.9438935,2629
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8226208,18.9439843,2630
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8225837,18.9440688,2631
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8225898,18.9440688,2632
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8224762,18.9443071,2633
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8223646,18.944543,2634
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8222415,18.9447806,2635
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8220496,18.945144,2636
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8218081,18.9455619,2637
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8217166,18.9457255,2638
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8216094,18.9458891,2639
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8214773,18.9460987,2640
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8213278,18.9463218,2641
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8212097,18.9464923,2642
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8211165,18.9466255,2643
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8209079,18.9469256,2644
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8206792,18.9472463,2645
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8204469,18.9475531,2646
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8201214,18.9479707,2647
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8198596,18.9483021,2648
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8197497,18.9484392,2649
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8196605,18.9485501,2650
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8194912,18.9487602,2651
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.819352,18.9489249,2652
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8193518,18.9489252,2653
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8189246,18.9494564,2654
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8189501,18.9494744,2655
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8191418,18.9496279,2656
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8191875,18.9496661,2657
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8192368,18.9497111,2658
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8192374,18.9497117,2659
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8192698,18.9497413,2660
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8194091,18.9498695,2661
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8194896,18.9499423,2662
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8195238,18.9499799,2663
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8195951,18.9500441,2664
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8196334,18.9500821,2665
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8197861,18.9502185,2666
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8198061,18.9502364,2667
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8199004,18.9503159,2668
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8199582,18.950367,2669
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8199966,18.9504011,2670
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8199973,18.9504017,2671
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8201166,18.9505074,2672
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8201283,18.9505193,2673
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8201356,18.9505266,2674
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8201928,18.9505834,2675
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8202607,18.9506508,2676
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.820355,18.9506813,2677
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8203664,18.950685,2678
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.820654,18.9507747,2679
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8208674,18.9508453,2680
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8210488,18.9509025,2681
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.821094,18.9509167,2682
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8211548,18.9509294,2683
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8211914,18.9509499,2684
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.821309,18.951012,2685
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8213189,18.9510172,2686
Feature,3,C,3,"Silva Building, Jagannath Shankar Seth Road, Kamathi Wada, Sonapur, Marine Lines, Mumbai",MultiPolygon,72.8213408,18.9510291,2687
